,Date,Time,Latitude,Longitude,DateTime
13911,2013-09-05,7:27:13 PM,41.997975,-87.7909116666667,2013-09-05 19:27:13
13912,2013-09-05,7:27:23 PM,41.99857,-87.7909066666667,2013-09-05 19:27:23
13913,2013-09-05,7:28:03 PM,41.9995,-87.79091,2013-09-05 19:28:03
13914,2013-09-05,7:28:13 PM,41.999970000000005,-87.7908966666667,2013-09-05 19:28:13
13915,2013-09-05,7:28:33 PM,42.000086666666704,-87.7906883333333,2013-09-05 19:28:33
13916,2013-09-05,7:28:43 PM,41.999793333333294,-87.7908416666667,2013-09-05 19:28:43
13917,2013-09-05,7:28:53 PM,41.9992533333333,-87.79086,2013-09-05 19:28:53
13918,2013-09-05,7:29:03 PM,41.999125,-87.7912466666667,2013-09-05 19:29:03
13919,2013-09-05,7:29:13 PM,41.999131666666706,-87.7920066666667,2013-09-05 19:29:13
13920,2013-09-05,7:29:23 PM,41.999463333333296,-87.7922616666667,2013-09-05 19:29:23
13921,2013-09-05,7:29:33 PM,42.0000333333333,-87.79226,2013-09-05 19:29:33
13922,2013-09-05,7:29:43 PM,42.0006133333333,-87.7922683333333,2013-09-05 19:29:43
13923,2013-09-05,7:30:03 PM,42.000965,-87.79298,2013-09-05 19:30:03
13924,2013-09-05,7:30:13 PM,42.00096,-87.79375,2013-09-05 19:30:13
13925,2013-09-05,7:30:23 PM,42.0006083333333,-87.7939066666667,2013-09-05 19:30:23
13926,2013-09-05,7:30:33 PM,42.0002283333333,-87.7938966666667,2013-09-05 19:30:33
13927,2013-09-05,7:30:43 PM,41.9997383333333,-87.7938933333333,2013-09-05 19:30:43
13928,2013-09-05,7:30:53 PM,41.999265,-87.7939233333333,2013-09-05 19:30:53
13929,2013-09-05,7:31:03 PM,41.9992,-87.7944466666667,2013-09-05 19:31:03
13930,2013-09-05,7:31:13 PM,41.999188333333294,-87.79516833333331,2013-09-05 19:31:13
13931,2013-09-05,7:31:23 PM,41.999445,-87.7954766666667,2013-09-05 19:31:23
13932,2013-09-05,7:31:33 PM,41.999970000000005,-87.79549,2013-09-05 19:31:33
13933,2013-09-05,7:31:43 PM,42.0001,-87.7949783333333,2013-09-05 19:31:43
13934,2013-09-05,7:31:53 PM,42.0001066666667,-87.7943233333333,2013-09-05 19:31:53
13935,2013-09-05,7:32:03 PM,41.999911666666705,-87.7939416666667,2013-09-05 19:32:03
13936,2013-09-05,7:32:23 PM,41.999191666666704,-87.794375,2013-09-05 19:32:23
13937,2013-09-05,7:32:33 PM,41.9991833333333,-87.7950133333333,2013-09-05 19:32:33
13938,2013-09-05,7:32:43 PM,41.99928,-87.7955466666667,2013-09-05 19:32:43
13939,2013-09-05,7:32:53 PM,41.999778333333296,-87.79555,2013-09-05 19:32:53
