,Date,Time,Latitude,Longitude,DateTime
10022,2013-08-22,8:02:55 PM,41.8850833333333,-87.7197966666667,2013-08-22 20:02:55
10023,2013-08-22,8:03:05 PM,41.885011666666706,-87.7188633333333,2013-08-22 20:03:05
10024,2013-08-22,8:03:15 PM,41.884955,-87.7179416666667,2013-08-22 20:03:15
10025,2013-08-22,8:03:45 PM,41.884485,-87.7171266666667,2013-08-22 20:03:45
10026,2013-08-22,8:04:15 PM,41.882375,-87.71563499999999,2013-08-22 20:04:15
10027,2013-08-22,8:04:25 PM,41.881845,-87.7160416666667,2013-08-22 20:04:25
10028,2013-08-22,8:04:35 PM,41.881668333333295,-87.716125,2013-08-22 20:04:35
10029,2013-08-22,8:05:25 PM,41.877295000000004,-87.7160316666667,2013-08-22 20:05:25
10030,2013-08-22,8:05:35 PM,41.8765316666667,-87.71599,2013-08-22 20:05:35
10031,2013-08-22,8:05:45 PM,41.875945,-87.7159583333333,2013-08-22 20:05:45
10032,2013-08-22,8:05:55 PM,41.8757283333333,-87.7161116666667,2013-08-22 20:05:55
10033,2013-08-22,8:06:15 PM,41.8753233333333,-87.717365,2013-08-22 20:06:15
10034,2013-08-22,8:06:25 PM,41.875158333333296,-87.7179883333333,2013-08-22 20:06:25
10035,2013-08-22,8:08:45 PM,41.8772716666667,-87.7161333333333,2013-08-22 20:08:45
10036,2013-08-22,8:08:55 PM,41.8775166666667,-87.7165433333333,2013-08-22 20:08:55
10037,2013-08-22,8:09:05 PM,41.8781866666667,-87.7164983333333,2013-08-22 20:09:05
10038,2013-08-22,8:09:15 PM,41.878896666666705,-87.7165133333333,2013-08-22 20:09:15
10039,2013-08-22,8:09:25 PM,41.87958,-87.716755,2013-08-22 20:09:25
10040,2013-08-22,8:09:35 PM,41.8802433333333,-87.7170233333333,2013-08-22 20:09:35
10041,2013-08-22,8:10:05 PM,41.8808116666667,-87.7176966666667,2013-08-22 20:10:05
10042,2013-08-22,8:10:15 PM,41.8807916666667,-87.7187183333333,2013-08-22 20:10:15
10043,2013-08-22,8:10:25 PM,41.8807683333333,-87.7196866666667,2013-08-22 20:10:25
10044,2013-08-22,8:15:55 PM,41.87745,-87.72055999999999,2013-08-22 20:15:55
10045,2013-08-22,8:16:05 PM,41.878206666666706,-87.7205833333333,2013-08-22 20:16:05
10046,2013-08-22,8:16:15 PM,41.8788783333333,-87.720625,2013-08-22 20:16:15
10047,2013-08-22,8:16:25 PM,41.879535,-87.7206466666667,2013-08-22 20:16:25
10048,2013-08-22,8:16:35 PM,41.880134999999996,-87.7206783333333,2013-08-22 20:16:35
10049,2013-08-22,8:16:45 PM,41.880531666666705,-87.7207,2013-08-22 20:16:45
10050,2013-08-22,8:17:05 PM,41.881125,-87.7207416666667,2013-08-22 20:17:05
10051,2013-08-22,8:17:25 PM,41.88195,-87.7207766666667,2013-08-22 20:17:25
10052,2013-08-22,8:17:35 PM,41.882591666666706,-87.7208583333333,2013-08-22 20:17:35
