,Date,Time,Latitude,Longitude,DateTime
2209,2013-07-17,7:45:45 PM,41.9977283333333,-87.7675316666667,2013-07-17 19:45:45
2210,2013-07-17,7:45:55 PM,41.99799,-87.768085,2013-07-17 19:45:55
2211,2013-07-17,7:46:05 PM,41.998236666666706,-87.7686233333333,2013-07-17 19:46:05
2212,2013-07-17,7:46:15 PM,41.998509999999996,-87.769225,2013-07-17 19:46:15
2213,2013-07-17,7:46:25 PM,41.998793333333296,-87.7698333333333,2013-07-17 19:46:25
2214,2013-07-17,7:46:35 PM,41.99908,-87.7704516666667,2013-07-17 19:46:35
2215,2013-07-17,7:46:45 PM,41.999376666666706,-87.7710733333333,2013-07-17 19:46:45
2216,2013-07-17,7:46:55 PM,41.999675,-87.7717133333333,2013-07-17 19:46:55
2217,2013-07-17,7:47:04 PM,41.999958333333296,-87.77230166666669,2013-07-17 19:47:04
2218,2013-07-17,7:47:15 PM,42.0002616666667,-87.7729366666667,2013-07-17 19:47:15
2219,2013-07-17,7:47:25 PM,42.0005183333333,-87.77349,2013-07-17 19:47:25
2220,2013-07-17,7:47:35 PM,42.0007733333333,-87.7740316666667,2013-07-17 19:47:35
2221,2013-07-17,7:47:45 PM,42.001028333333295,-87.7745783333333,2013-07-17 19:47:45
2222,2013-07-17,7:47:55 PM,42.0013033333333,-87.775165,2013-07-17 19:47:55
2223,2013-07-17,7:48:05 PM,42.001586666666704,-87.7757616666667,2013-07-17 19:48:05
2224,2013-07-17,7:48:15 PM,42.0018766666667,-87.77638,2013-07-17 19:48:15
2225,2013-07-17,7:48:25 PM,42.0021666666667,-87.7769983333333,2013-07-17 19:48:25
2226,2013-07-17,7:48:35 PM,42.0024683333333,-87.7776383333333,2013-07-17 19:48:35
2227,2013-07-17,7:48:45 PM,42.002784999999996,-87.7783216666667,2013-07-17 19:48:45
2228,2013-07-17,7:48:55 PM,42.0031033333333,-87.7790033333333,2013-07-17 19:48:55
2229,2013-07-17,7:49:05 PM,42.0034083333333,-87.77967,2013-07-17 19:49:05
2230,2013-07-17,7:49:15 PM,42.0037016666667,-87.780295,2013-07-17 19:49:15
2231,2013-07-17,7:49:25 PM,42.003995,-87.780935,2013-07-17 19:49:25
2232,2013-07-17,7:49:35 PM,42.004321666666705,-87.7815866666667,2013-07-17 19:49:35
2233,2013-07-17,7:49:45 PM,42.004698333333295,-87.7822033333333,2013-07-17 19:49:45
2234,2013-07-17,7:49:54 PM,42.00509,-87.78267,2013-07-17 19:49:54
2235,2013-07-17,7:50:05 PM,42.00563,-87.7831933333333,2013-07-17 19:50:05
2236,2013-07-17,7:50:14 PM,42.006046666666705,-87.78356,2013-07-17 19:50:14
2237,2013-07-17,7:50:25 PM,42.0065883333333,-87.7840283333333,2013-07-17 19:50:25
2238,2013-07-17,7:50:35 PM,42.007055,-87.7844333333333,2013-07-17 19:50:35
2239,2013-07-17,7:50:45 PM,42.007529999999996,-87.78485,2013-07-17 19:50:45
2240,2013-07-17,7:51:11 PM,42.008033333333294,-87.785285,2013-07-17 19:51:11
2241,2013-07-17,7:51:21 PM,42.0084716666667,-87.785675,2013-07-17 19:51:21
2242,2013-07-17,7:51:31 PM,42.0089266666667,-87.7860683333333,2013-07-17 19:51:31
2243,2013-07-17,7:51:41 PM,42.0094116666667,-87.7864866666667,2013-07-17 19:51:41
2244,2013-07-17,7:51:51 PM,42.0098816666667,-87.78689666666669,2013-07-17 19:51:51
2245,2013-07-17,7:52:01 PM,42.010388333333296,-87.7873216666667,2013-07-17 19:52:01
2246,2013-07-17,7:52:11 PM,42.010903333333296,-87.7877483333333,2013-07-17 19:52:11
2247,2013-07-17,7:52:21 PM,42.01144,-87.7882116666667,2013-07-17 19:52:21
2248,2013-07-17,7:52:31 PM,42.0118116666667,-87.7882583333333,2013-07-17 19:52:31
2249,2013-07-17,7:52:41 PM,42.0118116666667,-87.7874133333333,2013-07-17 19:52:41
2250,2013-07-17,7:52:51 PM,42.011835,-87.7866066666667,2013-07-17 19:52:51
2251,2013-07-17,7:53:01 PM,42.011835,-87.7858166666667,2013-07-17 19:53:01
2252,2013-07-17,7:53:11 PM,42.011843333333296,-87.785085,2013-07-17 19:53:11
2253,2013-07-17,7:53:21 PM,42.011858333333294,-87.784405,2013-07-17 19:53:21
2254,2013-07-17,7:53:31 PM,42.011455,-87.784315,2013-07-17 19:53:31
2255,2013-07-17,7:53:41 PM,42.011005,-87.7843183333333,2013-07-17 19:53:41
2256,2013-07-17,7:53:51 PM,42.01056,-87.784325,2013-07-17 19:53:51
2257,2013-07-17,7:54:01 PM,42.010145,-87.7843516666667,2013-07-17 19:54:01
2258,2013-07-17,7:54:11 PM,42.0101316666667,-87.78501666666669,2013-07-17 19:54:11
2259,2013-07-17,7:54:21 PM,42.01013,-87.78564166666669,2013-07-17 19:54:21
2260,2013-07-17,7:54:31 PM,42.010135,-87.7863516666667,2013-07-17 19:54:31
2261,2013-07-17,7:54:41 PM,42.0103816666667,-87.7866533333333,2013-07-17 19:54:41
2262,2013-07-17,7:54:51 PM,42.0109083333333,-87.7866433333333,2013-07-17 19:54:51
2263,2013-07-17,7:55:01 PM,42.011035,-87.7861716666667,2013-07-17 19:55:01
2264,2013-07-17,7:55:11 PM,42.0110183333333,-87.78555166666669,2013-07-17 19:55:11
2265,2013-07-17,7:55:21 PM,42.011011666666704,-87.7849333333333,2013-07-17 19:55:21
2266,2013-07-17,7:55:31 PM,42.011005,-87.7843883333333,2013-07-17 19:55:31
2267,2013-07-17,7:55:41 PM,42.01052,-87.78434,2013-07-17 19:55:41
2268,2013-07-17,7:55:51 PM,42.010161666666704,-87.784305,2013-07-17 19:55:51
2269,2013-07-17,7:56:01 PM,42.0101516666667,-87.7837766666667,2013-07-17 19:56:01
2270,2013-07-17,7:56:11 PM,42.01019,-87.78322,2013-07-17 19:56:11
2271,2013-07-17,7:56:21 PM,42.010684999999995,-87.78321,2013-07-17 19:56:21
2272,2013-07-17,7:56:31 PM,42.01121,-87.783225,2013-07-17 19:56:31
2273,2013-07-17,7:56:41 PM,42.01169166666671,-87.7832033333333,2013-07-17 19:56:41
2274,2013-07-17,7:56:51 PM,42.0118983333333,-87.7828283333333,2013-07-17 19:56:51
2275,2013-07-17,7:57:01 PM,42.011865,-87.782015,2013-07-17 19:57:01
2276,2013-07-17,7:57:11 PM,42.01142,-87.7819783333333,2013-07-17 19:57:11
2277,2013-07-17,7:57:21 PM,42.011036666666705,-87.7819616666667,2013-07-17 19:57:21
2278,2013-07-17,7:57:31 PM,42.01062,-87.78195833333331,2013-07-17 19:57:31
2279,2013-07-17,7:57:41 PM,42.010163333333296,-87.7819883333333,2013-07-17 19:57:41
2280,2013-07-17,7:57:51 PM,42.0101266666667,-87.7825683333333,2013-07-17 19:57:51
2281,2013-07-17,7:58:01 PM,42.010053333333296,-87.7831066666667,2013-07-17 19:58:01
2282,2013-07-17,7:58:11 PM,42.009655,-87.7829916666667,2013-07-17 19:58:11
2283,2013-07-17,7:58:21 PM,42.009335,-87.7827,2013-07-17 19:58:21
2284,2013-07-17,7:58:31 PM,42.0089633333333,-87.7823716666667,2013-07-17 19:58:31
2285,2013-07-17,7:58:41 PM,42.008658333333294,-87.78213000000001,2013-07-17 19:58:41
2286,2013-07-17,7:58:51 PM,42.0083633333333,-87.7826166666667,2013-07-17 19:58:51
2287,2013-07-17,7:59:01 PM,42.008058333333295,-87.783215,2013-07-17 19:59:01
2288,2013-07-17,7:59:11 PM,42.008095000000004,-87.7836766666667,2013-07-17 19:59:11
2289,2013-07-17,7:59:21 PM,42.008525,-87.78406333333331,2013-07-17 19:59:21
2290,2013-07-17,7:59:31 PM,42.008984999999996,-87.7843083333333,2013-07-17 19:59:31
2291,2013-07-17,7:59:41 PM,42.00928333333329,-87.7845866666667,2013-07-17 19:59:41
2292,2013-07-17,7:59:51 PM,42.0092866666667,-87.78534,2013-07-17 19:59:51
2293,2013-07-17,8:00:01 PM,42.009135,-87.7858166666667,2013-07-17 20:00:01
2294,2013-07-17,8:00:21 PM,42.008838333333294,-87.7858816666667,2013-07-17 20:00:21
2295,2013-07-17,8:00:41 PM,42.007395,-87.7844983333333,2013-07-17 20:00:41
2296,2013-07-17,8:00:51 PM,42.0076483333333,-87.7840033333333,2013-07-17 20:00:51
2297,2013-07-17,8:01:01 PM,42.007934999999996,-87.7834933333333,2013-07-17 20:01:01
2298,2013-07-17,8:01:11 PM,42.008213333333295,-87.78296,2013-07-17 20:01:11
2299,2013-07-17,8:01:21 PM,42.008465,-87.7824333333333,2013-07-17 20:01:21
2300,2013-07-17,8:01:31 PM,42.008711666666706,-87.781925,2013-07-17 20:01:31
2301,2013-07-17,8:01:41 PM,42.009023333333296,-87.78130999999999,2013-07-17 20:01:41
2302,2013-07-17,8:01:51 PM,42.009434999999996,-87.7814533333333,2013-07-17 20:01:51
2303,2013-07-17,8:02:01 PM,42.009781666666704,-87.7814016666667,2013-07-17 20:02:01
2304,2013-07-17,8:02:11 PM,42.010053333333296,-87.78086,2013-07-17 20:02:11
2305,2013-07-17,8:02:21 PM,42.010391666666706,-87.7808533333333,2013-07-17 20:02:21
2306,2013-07-17,8:02:31 PM,42.01088,-87.7809533333333,2013-07-17 20:02:31
2307,2013-07-17,8:02:41 PM,42.0113666666667,-87.7808783333333,2013-07-17 20:02:41
2308,2013-07-17,8:02:51 PM,42.011790000000005,-87.78084333333331,2013-07-17 20:02:51
2309,2013-07-17,8:03:11 PM,42.011935,-87.7803783333333,2013-07-17 20:03:11
2310,2013-07-17,8:03:21 PM,42.0115866666667,-87.7801766666667,2013-07-17 20:03:21
2311,2013-07-17,8:03:31 PM,42.0112883333333,-87.78016,2013-07-17 20:03:31
2312,2013-07-17,8:03:41 PM,42.01164,-87.78016,2013-07-17 20:03:41
2313,2013-07-17,8:04:31 PM,42.012406666666706,-87.7788033333333,2013-07-17 20:04:31
2314,2013-07-17,8:04:41 PM,42.012941666666705,-87.7787933333333,2013-07-17 20:04:41
2315,2013-07-17,8:04:51 PM,42.013496666666704,-87.7787666666667,2013-07-17 20:04:51
2316,2013-07-17,8:05:01 PM,42.0140316666667,-87.7787616666667,2013-07-17 20:05:01
2317,2013-07-17,8:05:11 PM,42.014553333333296,-87.7787666666667,2013-07-17 20:05:11
2318,2013-07-17,8:05:21 PM,42.014993333333294,-87.77874,2013-07-17 20:05:21
2319,2013-07-17,8:05:31 PM,42.015045,-87.7782083333333,2013-07-17 20:05:31
2320,2013-07-17,8:05:41 PM,42.0150983333333,-87.77774000000001,2013-07-17 20:05:41
2321,2013-07-17,8:05:51 PM,42.014813333333294,-87.7776733333333,2013-07-17 20:05:51
2322,2013-07-17,8:06:01 PM,42.0144033333333,-87.7776733333333,2013-07-17 20:06:01
2323,2013-07-17,8:06:11 PM,42.013966666666704,-87.77766,2013-07-17 20:06:11
2324,2013-07-17,8:06:21 PM,42.013475,-87.7776616666667,2013-07-17 20:06:21
2325,2013-07-17,8:06:31 PM,42.012986666666706,-87.7778666666667,2013-07-17 20:06:31
2326,2013-07-17,8:06:41 PM,42.0128216666667,-87.77848166666669,2013-07-17 20:06:41
2327,2013-07-17,8:06:51 PM,42.0124316666667,-87.7787266666667,2013-07-17 20:06:51
2328,2013-07-17,8:08:01 PM,42.0119866666667,-87.77859000000001,2013-07-17 20:08:01
2329,2013-07-17,8:08:11 PM,42.011965000000004,-87.7778583333333,2013-07-17 20:08:11
2330,2013-07-17,8:08:21 PM,42.011953333333295,-87.7771516666667,2013-07-17 20:08:21
2331,2013-07-17,8:08:31 PM,42.0116716666667,-87.777335,2013-07-17 20:08:31
2332,2013-07-17,8:08:41 PM,42.011436666666704,-87.77769,2013-07-17 20:08:41
2333,2013-07-17,8:08:51 PM,42.011196666666706,-87.77808,2013-07-17 20:08:51
2334,2013-07-17,8:09:01 PM,42.01096,-87.7785966666667,2013-07-17 20:09:01
2335,2013-07-17,8:09:11 PM,42.0107333333333,-87.7790466666667,2013-07-17 20:09:11
2336,2013-07-17,8:09:21 PM,42.010490000000004,-87.7795133333333,2013-07-17 20:09:21
2337,2013-07-17,8:09:31 PM,42.0102866666667,-87.779955,2013-07-17 20:09:31
2338,2013-07-17,8:09:41 PM,42.009981666666704,-87.7801183333333,2013-07-17 20:09:41
2339,2013-07-17,8:09:51 PM,42.009655,-87.77983499999999,2013-07-17 20:09:51
2340,2013-07-17,8:10:01 PM,42.009495,-87.7795066666667,2013-07-17 20:10:01
2341,2013-07-17,8:10:11 PM,42.00972166666671,-87.7790816666667,2013-07-17 20:10:11
2342,2013-07-17,8:10:21 PM,42.0099433333333,-87.7787,2013-07-17 20:10:21
2343,2013-07-17,8:10:31 PM,42.010205,-87.77823000000001,2013-07-17 20:10:31
